page_url,image_url,tvshow_title,description,genre,year,director,actors,rating
https://www.tvmaze.com/shows/200/the-tomorrow-people,https://static.tvmaze.com/uploads/images/original_untouched/55/138044.jpg,The Tomorrow People,"They are the next evolutionary leap of mankind, a generation of humans born with paranormal abilities - The Tomorrow People. Stephen Jameson stands at the crossroads between the world we know and the shifting world of the future. Up until a year ago, Stephen was a ""normal"" teenager - until he began hearing voices and teleporting in his sleep, never knowing where he might wake up. Now, Stephen's issues have gone far beyond the usual teenage angst, and he is beginning to question his sanity. In desperation, Stephen decides to listen to one of the voices in his head, and it leads him to his first encounter with the Tomorrow People - John, Cara and Russell - a genetically advanced race with the abilities of telekinesis, teleportation and telepathic communication. The Tomorrow People are being hunted down by a paramilitary group of scientists known as Ultra. Led by Dr. Jedikiah Price, Ultra sees the Tomorrow People as a very real existential threat from a rival species, and the outcast group has been forced to hide out in an abandoned subway station just beneath the surface of the human world. Trading in secrets, Jedikiah offers Stephen the chance for a normal life with his family and best friend, Astrid, if he will help in the struggle to isolate and eradicate the Tomorrow People. On the other hand, Cara, John and Russell offer Stephen a different type of family and a home where he truly belongs. Unwilling to turn his back on humanity or the world of the Tomorrow People, Stephen sets out on his own path - a journey that could take him into the shadowy past to uncover the truth about his father's mysterious disappearance, or into an unknown future with The Tomorrow People.",Action; Science-Fiction,2013,,"Robbie Amell, Peyton List, Luke Mitchell, Aaron Yoo, Mark Pellegrino",7.3
https://www.tvmaze.com/shows/204/stargate-sg1,https://static.tvmaze.com/uploads/images/original_untouched/1/3027.jpg,Stargate SG·1,Stargate SG-1 is a science fiction series based on the original film Stargate. It involves the team SG-1 going on various adventures to different alien worlds through Stargates. Throughout the series they encounter various alien threats and allies including but not limited to the Goa'uld and the Asgard.,Action; Adventure; Science-Fiction,1997,,"Christopher Judge, Amanda Tapping, Michael Shanks, Richard Dean Anderson, Don S. Davis",8.8
https://www.tvmaze.com/shows/205/graceland,https://static.tvmaze.com/uploads/images/original_untouched/54/137054.jpg,Graceland,"Every year, the top graduates from the FBI Academy move from their classrooms at Quantico to their first assignments in the real world. For Agent Mike Warren, the dream has always been a post in Washington D.C. But the powers that be have other plans, and the young rookie is soon packing his bags for Graceland, a palatial beachfront mansion in Southern California that has become a cross-departmental boarding house for top undercover agents in the FBI, DEA and ICE.",Drama; Action; Crime,2013,,"Daniel Sunjata, Aaron Tveit, Vanessa Ferlito, Brandon Jay McLaren, Manny Montana",7.3
https://www.tvmaze.com/shows/206/stargate-atlantis,https://static.tvmaze.com/uploads/images/original_untouched/498/1245482.jpg,Stargate Atlantis,"Atlantis, built thousands of years ago by the highly evolved Ancients, is home base for an elite expedition from Earth. These courageous military commanders and scientists leap through the city's Stargate to explore the wondrous Pegasus galaxy and battle the treacherous Wraith, who seek control of Atlantis -- at any cost.",Action; Adventure; Science-Fiction,2004,,"Joe Flanigan, David Hewlett, Rachel Luttrell, Jason Momoa, Torri Higginson",8.8
https://www.tvmaze.com/shows/207/stargate-universe,https://static.tvmaze.com/uploads/images/original_untouched/81/204195.jpg,Stargate Universe,"Stargate Universe follows a band of soldiers, scientists and civilians, who must fend for themselves as they are forced through a Stargate when their hidden base comes under attack. The desperate survivors emerge aboard an ancient ship, which is locked on an unknown course and unable to return to Earth. Faced with meeting the most basic needs of food, water and air, the group must unlock the secrets of the ship's Stargate to survive. The danger, adventure and hope they find on board the Destiny will reveal the heroes and villains among them.",Action; Adventure; Science-Fiction,2009,,"Robert Carlyle, Louis Ferreira, Brian J. Smith, Elyse Levesque, David Blue",8.2
https://www.tvmaze.com/shows/220/crossing-lines,https://static.tvmaze.com/uploads/images/original_untouched/231/577869.jpg,Crossing Lines,"The series taps into a fictional unit mandated by the International Criminal Court (ICC) to investigate cross-border crimes and ultimately bring global criminals to justice. Crossing Lines is set in the world's most exotic locales, where an elite team of eager cops work to solve the most notorious international crimes.",Drama; Action; Crime,2013,,"Donald Sutherland, Tom Wlaschiha, Lara Rossi, William Fichtner, Richard Flood",7.6
https://www.tvmaze.com/shows/228/last-resort,https://static.tvmaze.com/uploads/images/original_untouched/1/3741.jpg,Last Resort,"500 feet beneath the ocean's surface, the U.S. ballistic missile submarine Colorado receive their orders. Over a radio channel, designed only to be used if their homeland has been wiped out, they're told to fire nuclear weapons at Pakistan. Captain Marcus Chaplin demands confirmation of the orders only to be unceremoniously relieved of duty by the White House. XO Sam Kendal finds himself suddenly in charge of the submarine and facing the same difficult decision. When he also refuses to fire without confirmation of the orders, the Colorado is targeted, fired upon, and hit. The submarine and its crew find themselves crippled on the ocean floor, declared rogue enemies of their own country. Now, with nowhere left to turn, Chaplin and Kendal take the sub on the run and bring the men and women of the Colorado to an exotic island. Here they will find refuge, romance and a chance at a new life, even as they try to clear their names and get home.",Drama; Action; War,2012,,"Andre Braugher, Scott Speedman, Daisy Betts, Camille de Pazzis, Daniel Lissing",7.3
https://www.tvmaze.com/shows/234/missing,https://static.tvmaze.com/uploads/images/original_untouched/1/3808.jpg,Missing,"Becca Winstone learns that her son, Michael, disappears while studying abroad, and it's a race against time when she travels to Europe to track him down. A surprising turn of events reveals just how far one mother will go to protect her family. Exotic locations and thrilling twists will keep you riveted in Missing. How far would you go to save the only thing you have left in the world? At 8 years old, Michael watched as his father, CIA Agent Paul Winstone, was murdered. Now 10 years later, Paul's wife, Becca, is faced with the reality of her son growing up. When Michael is afforded the opportunity to study abroad, his mother reluctantly agrees it's time to let him go. Just a few weeks into his trip Michael disappears, and Becca immediately suspects foul play. When she arrives in Rome, she begins piecing together the clues left behind. It isn't long before the kidnappers realize they've picked a fight with the wrong woman. Becca Winstone has a secret of her own -- before Paul's death, she was also a lethal CIA Agent. But if she wants to find her son alive, Becca will have to rely on old friends and reopen old wounds. Her resourcefulness, skill and determination will be put to the test - but a mother's love knows no limits.",Drama; Action; Thriller,2012,,"Ashley Judd, Cliff Curtis, Nick Eversman, Adriano Giannini, Tereza Voříšková",6.9
https://www.tvmaze.com/shows/237/revolution,https://static.tvmaze.com/uploads/images/original_untouched/55/138043.jpg,Revolution,"What would you do without it all? In this epic adventure, a family struggles to reunite in an American landscape void of electricity: a world of empty cities, local militias and heroic freedom fighters, where every single piece of technology -- computers, planes, cars, phones, even lights -- has mysteriously blacked out forever.",Action; Adventure; Science-Fiction,2012,,"Billy Burke, Tracy Spiridakos, Giancarlo Esposito, David Lyons, Zak Orth",7.5
https://www.tvmaze.com/shows/240/cops,https://static.tvmaze.com/uploads/images/original_untouched/1/4185.jpg,Cops,"COPS follows police officers, constables, and sheriff's deputies during patrols and various police activities by embedding camera crews with their units. The show's formula adheres to a classic cinéma vérité ethos. With no narration or scripted dialog, it depends entirely on the commentary of the officers and on the actions of the people with whom they come into contact.",Action; Crime,1989,,Harry Newman,7.1
https://www.tvmaze.com/shows/248/transporter-the-series,https://static.tvmaze.com/uploads/images/original_untouched/397/994954.jpg,Transporter: The Series,"Frank Martin returns as the Transporter with one very simple task - to deliver the package against all the odds. However, something that sounds so simple, is rarely so.Joined by two new team members, Caterina Boldieu, an ex- DGSE agent and later in the series, Jules Faroux, a computer and mechanical whizz, Frank is hired to deliver a diverse range of packages - from pop princesses to priceless paintings.Frank Martin takes the jobs no other transporter will touch or can achieve - simply because they are too challenging and the odds seemingly insurmountable. That is why he is considered the best transporter in the world.Frank's jobs take him to many beautiful locations around the world, but they also draw him into danger and mystery. And more often than not, solving that mystery will lead Frank to successfully completing his mission.However Frank's jobs aren't solely about the packages he must deliver but also about the people he meets. While his emphasis is always on completing the mission, Frank is unable to avoid the human emotions that come with dealing with clients in difficult situations - no matter how hard he tries.",Action; Adventure; Crime,2013,,"Chris Vance, François Berléand, Andrea Osvárt, Violante Placido, Charly Hübner",7.3
https://www.tvmaze.com/shows/273/black-dynamite,https://static.tvmaze.com/uploads/images/original_untouched/1/4742.jpg,Black Dynamite,"Dynamite is a 1970s renaissance man with a kung-fu grip. A lover and a fighter who is not afraid to leap before he looks. His sidekick extraordinaire is Bullhorn, the brains and cunning that complements Black Dynamite's hard-hittin', bone-crushin' style. Providing comic relief on the mean streets is Cream Corn and classing up the place is the gorgeous Honey Bee.",Comedy; Action,2012,,"Michael Jai White, Byron Minns, Tommy Davidson, Kym Whitley, Liz Benoit",8.0
